district,size_sqm,rooms,year_built,floor,balcony,rooftop_terrace,elevator,energy_class,distance_to_U_Sbahn_m,monthly_rent_eur
Wedding,62.0,1.0,1955.0,0.0,0.0,0.0,,4.0,369.0,728.0
Tiergarten,,3.0,1894.0,1.0,1.0,0.0,0.0,7.0,110.0,2596.0
Lichtenberg,140.4,3.0,2018.0,6.0,1.0,0.0,1.0,8.0,416.0,1765.0
Charlottenburg,33.4,1.0,1955.0,4.0,1.0,0.0,0.0,7.0,142.0,518.0
Wedding,150.0,3.0,1894.0,0.0,0.0,0.0,0.0,6.0,401.0,2223.0
Lichtenberg,45.1,1.0,2001.0,1.0,0.0,0.0,0.0,8.0,158.0,477.0
Prenzlauer Berg,96.2,2.0,1894.0,1.0,1.0,0.0,1.0,7.0,241.0,1511.0
Charlottenburg,95.8,2.0,2001.0,0.0,1.0,0.0,0.0,3.0,223.0,2017.0
Westend,,1.0,2001.0,1.0,1.0,0.0,1.0,8.0,279.0,570.0
Schöneberg,79.2,1.0,2018.0,4.0,1.0,0.0,1.0,,301.0,1376.0
Prenzlauer Berg,,1.0,2018.0,0.0,0.0,0.0,1.0,8.0,224.0,1137.0
Westend,81.1,1.0,1894.0,1.0,1.0,0.0,1.0,7.0,129.0,1135.0
Lichtenberg,71.3,1.0,2001.0,2.0,1.0,0.0,0.0,6.0,648.0,925.0
Prenzlauer Berg,104.9,3.0,1894.0,5.0,,0.0,1.0,5.0,311.0,1897.0
Mitte,67.0,2.0,2001.0,6.0,0.0,0.0,1.0,1.0,,1582.0
Charlottenburg,60.8,2.0,1955.0,5.0,0.0,0.0,0.0,4.0,224.0,942.0
Prenzlauer Berg,100.8,2.0,1894.0,2.0,1.0,0.0,1.0,6.0,1307.0,1520.0
Friedrichshain,82.0,2.0,1894.0,3.0,1.0,0.0,0.0,7.0,331.0,1308.0
Friedrichshain,87.1,2.0,1894.0,3.0,1.0,0.0,1.0,1.0,671.0,2079.0
Wedding,49.8,1.0,,5.0,1.0,0.0,0.0,4.0,244.0,730.0
Charlottenburg,42.8,1.0,1894.0,,1.0,0.0,1.0,6.0,453.0,705.0
Lichtenberg,51.8,2.0,2018.0,6.0,1.0,0.0,1.0,4.0,270.0,913.0
Mitte,50.7,1.0,1955.0,3.0,1.0,0.0,0.0,3.0,599.0,896.0
Friedrichshain,89.0,2.0,,6.0,1.0,0.0,1.0,3.0,,2030.0
Wedding,96.0,,2001.0,5.0,1.0,1.0,1.0,6.0,115.0,1430.0
Lichtenberg,61.1,1.0,2001.0,5.0,1.0,0.0,1.0,6.0,374.0,909.0
Charlottenburg,115.2,3.0,1955.0,3.0,1.0,0.0,0.0,7.0,626.0,1695.0
Mitte,112.4,3.0,2018.0,2.0,1.0,0.0,1.0,5.0,276.0,2412.0
Friedrichshain,71.6,1.0,2001.0,4.0,0.0,0.0,1.0,3.0,201.0,1458.0
Schöneberg,46.8,1.0,2001.0,2.0,0.0,0.0,1.0,7.0,97.0,697.0
Prenzlauer Berg,122.1,3.0,2018.0,4.0,1.0,0.0,1.0,8.0,632.0,1952.0
Mitte,63.4,1.0,1955.0,1.0,1.0,0.0,1.0,5.0,147.0,964.0
Tiergarten,68.4,2.0,1955.0,4.0,1.0,0.0,1.0,7.0,222.0,1218.0
Prenzlauer Berg,56.7,1.0,2018.0,3.0,1.0,0.0,1.0,7.0,218.0,967.0
Lichtenberg,45.5,1.0,1955.0,4.0,1.0,0.0,0.0,8.0,294.0,431.0
Westend,36.1,1.0,2001.0,1.0,0.0,0.0,0.0,5.0,450.0,521.0
Prenzlauer Berg,83.7,,1894.0,4.0,1.0,0.0,0.0,3.0,1063.0,1516.0
Friedrichshain,47.5,1.0,1894.0,4.0,1.0,0.0,0.0,3.0,386.0,943.0
Mitte,150.0,4.0,1955.0,0.0,0.0,0.0,0.0,7.0,97.0,2421.0
Charlottenburg,42.1,1.0,1894.0,2.0,1.0,1.0,0.0,7.0,282.0,736.0
Wedding,39.3,1.0,2018.0,4.0,1.0,0.0,1.0,5.0,391.0,716.0
Lichtenberg,79.7,2.0,1894.0,5.0,1.0,1.0,1.0,2.0,704.0,1204.0
Lichtenberg,119.8,3.0,2001.0,5.0,0.0,0.0,1.0,,649.0,1897.0
Lichtenberg,66.7,2.0,1894.0,2.0,1.0,1.0,1.0,6.0,274.0,861.0
Lichtenberg,81.7,2.0,2018.0,2.0,1.0,0.0,1.0,8.0,325.0,1013.0
Lichtenberg,31.1,1.0,1955.0,5.0,0.0,0.0,0.0,5.0,360.0,398.0
Friedrichshain,49.6,1.0,1894.0,5.0,1.0,0.0,0.0,6.0,326.0,815.0
Friedrichshain,42.3,1.0,,5.0,0.0,0.0,0.0,5.0,282.0,635.0
Charlottenburg,30.5,1.0,1955.0,,1.0,0.0,1.0,7.0,852.0,415.0
Schöneberg,68.1,1.0,2018.0,3.0,1.0,0.0,1.0,7.0,173.0,1003.0
Friedrichshain,26.5,1.0,2018.0,1.0,1.0,0.0,1.0,4.0,573.0,554.0
Wedding,38.3,1.0,1955.0,5.0,,1.0,0.0,6.0,502.0,429.0
Westend,52.4,1.0,1955.0,5.0,,0.0,0.0,7.0,274.0,615.0
Schöneberg,46.6,1.0,1894.0,1.0,1.0,0.0,0.0,8.0,164.0,551.0
Friedrichshain,76.2,2.0,1955.0,1.0,0.0,0.0,0.0,6.0,310.0,1247.0
Mitte,73.5,2.0,1955.0,,1.0,0.0,0.0,4.0,464.0,1103.0
Friedrichshain,92.9,2.0,1894.0,2.0,0.0,0.0,0.0,5.0,12.0,1616.0
Lichtenberg,87.8,2.0,2001.0,3.0,0.0,0.0,1.0,6.0,109.0,1076.0
Schöneberg,102.6,2.0,2018.0,2.0,1.0,0.0,1.0,4.0,24.0,2116.0
Wedding,65.0,2.0,1894.0,4.0,0.0,0.0,0.0,8.0,378.0,737.0
Charlottenburg,73.4,2.0,1894.0,5.0,0.0,0.0,1.0,4.0,366.0,1409.0
Charlottenburg,79.8,2.0,1894.0,5.0,1.0,0.0,1.0,8.0,121.0,1176.0
Prenzlauer Berg,68.8,2.0,1894.0,,0.0,0.0,1.0,5.0,153.0,1088.0
Wedding,55.5,1.0,1894.0,4.0,0.0,0.0,0.0,1.0,351.0,877.0
Wedding,56.9,2.0,2001.0,4.0,0.0,0.0,0.0,5.0,69.0,828.0
Mitte,46.9,1.0,1894.0,1.0,1.0,0.0,1.0,6.0,484.0,883.0
Lichtenberg,76.9,1.0,2001.0,5.0,1.0,0.0,1.0,7.0,250.0,974.0
Friedrichshain,62.6,1.0,2018.0,2.0,1.0,0.0,1.0,5.0,294.0,1361.0
Lichtenberg,49.9,1.0,2018.0,4.0,1.0,,1.0,3.0,314.0,859.0
Friedrichshain,49.9,1.0,2001.0,5.0,,,1.0,8.0,99.0,868.0
Mitte,40.1,1.0,1894.0,5.0,1.0,0.0,1.0,6.0,315.0,821.0
Wedding,96.2,3.0,1894.0,5.0,0.0,1.0,1.0,4.0,444.0,1394.0
Friedrichshain,67.1,2.0,1894.0,4.0,1.0,0.0,0.0,7.0,167.0,1080.0
Prenzlauer Berg,46.0,1.0,2018.0,3.0,1.0,0.0,1.0,3.0,151.0,945.0
Prenzlauer Berg,89.8,2.0,2018.0,2.0,1.0,0.0,0.0,3.0,1019.0,1915.0
Mitte,51.9,1.0,1955.0,2.0,,0.0,1.0,5.0,138.0,749.0
Wedding,37.0,1.0,1955.0,5.0,0.0,0.0,0.0,6.0,,405.0
Lichtenberg,97.8,2.0,1955.0,1.0,0.0,0.0,0.0,5.0,752.0,1145.0
Lichtenberg,52.4,1.0,1894.0,3.0,1.0,0.0,0.0,8.0,64.0,552.0
Charlottenburg,55.2,2.0,2018.0,4.0,1.0,0.0,1.0,4.0,268.0,1174.0
Schöneberg,66.1,2.0,1894.0,0.0,0.0,0.0,0.0,8.0,437.0,1004.0
Mitte,102.7,3.0,1955.0,3.0,1.0,0.0,0.0,1.0,281.0,2036.0
Mitte,65.5,1.0,1955.0,1.0,0.0,0.0,0.0,3.0,54.0,969.0
Friedrichshain,40.2,1.0,1894.0,1.0,1.0,0.0,0.0,4.0,109.0,693.0
Lichtenberg,80.8,2.0,1955.0,3.0,1.0,0.0,0.0,2.0,45.0,1030.0
Lichtenberg,53.5,1.0,2018.0,0.0,1.0,0.0,1.0,5.0,254.0,754.0
Wedding,138.3,4.0,1894.0,0.0,0.0,0.0,0.0,7.0,391.0,1626.0
Schöneberg,65.0,2.0,1955.0,2.0,0.0,0.0,0.0,7.0,165.0,793.0
Prenzlauer Berg,26.6,1.0,1955.0,3.0,0.0,0.0,0.0,6.0,225.0,395.0
Schöneberg,75.0,2.0,1894.0,0.0,1.0,0.0,1.0,1.0,224.0,1328.0
Schöneberg,141.5,4.0,1894.0,2.0,0.0,0.0,0.0,7.0,671.0,1929.0
Prenzlauer Berg,122.1,3.0,,1.0,1.0,,0.0,5.0,347.0,2049.0
Friedrichshain,,3.0,1894.0,3.0,1.0,0.0,1.0,6.0,314.0,2459.0
Friedrichshain,,1.0,1955.0,1.0,0.0,0.0,0.0,6.0,599.0,657.0
Lichtenberg,93.6,3.0,,,1.0,0.0,0.0,4.0,81.0,1100.0
Prenzlauer Berg,48.7,1.0,2001.0,,0.0,0.0,1.0,5.0,344.0,840.0
Lichtenberg,71.1,2.0,2018.0,5.0,1.0,0.0,1.0,8.0,189.0,907.0
Friedrichshain,39.1,1.0,1955.0,3.0,1.0,0.0,1.0,4.0,733.0,726.0
Schöneberg,50.2,1.0,2001.0,2.0,1.0,0.0,1.0,6.0,602.0,858.0
Mitte,49.6,1.0,2001.0,3.0,0.0,0.0,1.0,8.0,189.0,819.0
Mitte,93.1,3.0,1894.0,0.0,1.0,0.0,0.0,5.0,236.0,1730.0
Tiergarten,89.5,3.0,1894.0,1.0,0.0,1.0,1.0,5.0,130.0,2164.0
Friedrichshain,72.6,2.0,1955.0,2.0,1.0,0.0,0.0,5.0,537.0,1287.0
Lichtenberg,37.9,1.0,2001.0,4.0,0.0,0.0,1.0,7.0,458.0,461.0
Charlottenburg,57.4,2.0,1955.0,2.0,1.0,0.0,1.0,5.0,247.0,1049.0
Westend,48.2,1.0,1894.0,5.0,1.0,0.0,1.0,5.0,245.0,676.0
Prenzlauer Berg,92.0,2.0,2018.0,4.0,0.0,0.0,1.0,4.0,202.0,1665.0
Prenzlauer Berg,104.1,3.0,1894.0,0.0,0.0,0.0,1.0,8.0,703.0,1462.0
Schöneberg,99.2,3.0,2018.0,3.0,1.0,0.0,1.0,7.0,264.0,1639.0
Friedrichshain,48.1,1.0,2001.0,4.0,1.0,0.0,1.0,6.0,209.0,755.0
Lichtenberg,21.7,1.0,2001.0,0.0,1.0,0.0,1.0,8.0,501.0,244.0
Wedding,32.1,1.0,2001.0,2.0,0.0,0.0,1.0,6.0,22.0,435.0
Wedding,114.8,2.0,1894.0,5.0,0.0,0.0,0.0,8.0,233.0,1264.0
Prenzlauer Berg,55.4,2.0,2001.0,2.0,0.0,0.0,1.0,4.0,550.0,942.0
Friedrichshain,48.1,1.0,2001.0,3.0,0.0,0.0,1.0,,812.0,953.0
Lichtenberg,125.4,3.0,2001.0,1.0,0.0,0.0,1.0,7.0,172.0,1509.0
Charlottenburg,107.8,3.0,1894.0,0.0,1.0,0.0,0.0,5.0,421.0,1935.0
Tiergarten,65.6,2.0,,1.0,1.0,0.0,1.0,5.0,171.0,1334.0
Charlottenburg,57.8,1.0,1955.0,4.0,0.0,0.0,1.0,6.0,1077.0,890.0
Wedding,61.7,1.0,1955.0,5.0,1.0,0.0,0.0,6.0,329.0,656.0
Westend,71.2,2.0,1955.0,3.0,1.0,0.0,,5.0,456.0,906.0
Wedding,123.3,3.0,2001.0,5.0,1.0,0.0,1.0,5.0,29.0,1993.0
Wedding,77.0,2.0,2001.0,4.0,,0.0,1.0,5.0,201.0,994.0
Mitte,86.9,2.0,2001.0,4.0,0.0,0.0,1.0,3.0,503.0,1711.0
Lichtenberg,103.8,3.0,1894.0,2.0,1.0,0.0,0.0,,81.0,1260.0
Prenzlauer Berg,40.7,1.0,1955.0,0.0,0.0,0.0,1.0,5.0,,565.0
Westend,87.9,2.0,1955.0,2.0,1.0,0.0,0.0,7.0,837.0,1039.0
Tiergarten,57.8,1.0,1894.0,5.0,1.0,0.0,0.0,5.0,522.0,1263.0
Lichtenberg,23.8,1.0,1894.0,3.0,0.0,0.0,0.0,5.0,432.0,291.0
Charlottenburg,27.7,1.0,1955.0,4.0,0.0,0.0,0.0,6.0,210.0,383.0
Tiergarten,43.3,2.0,1894.0,0.0,0.0,0.0,1.0,3.0,103.0,892.0
Prenzlauer Berg,80.4,2.0,1955.0,1.0,0.0,0.0,0.0,5.0,280.0,1097.0
Friedrichshain,68.0,1.0,1894.0,1.0,0.0,0.0,0.0,4.0,469.0,1122.0
Friedrichshain,70.0,2.0,1894.0,2.0,1.0,0.0,1.0,6.0,130.0,1309.0
Westend,141.8,3.0,1894.0,5.0,1.0,0.0,1.0,3.0,519.0,2396.0
Prenzlauer Berg,39.1,1.0,2001.0,3.0,0.0,0.0,1.0,5.0,342.0,669.0
Lichtenberg,64.3,2.0,1955.0,3.0,0.0,0.0,0.0,6.0,151.0,695.0
Charlottenburg,73.4,2.0,,3.0,1.0,1.0,0.0,7.0,61.0,1172.0
Wedding,48.4,1.0,1894.0,2.0,1.0,0.0,0.0,6.0,79.0,621.0
Prenzlauer Berg,65.7,,2018.0,,1.0,0.0,1.0,8.0,271.0,1218.0
Westend,34.3,1.0,1955.0,1.0,1.0,0.0,0.0,6.0,640.0,393.0
Schöneberg,114.2,3.0,2001.0,0.0,0.0,0.0,1.0,5.0,153.0,1832.0
Prenzlauer Berg,49.5,1.0,1955.0,4.0,1.0,0.0,1.0,4.0,699.0,762.0
Lichtenberg,146.5,4.0,2001.0,4.0,1.0,0.0,1.0,2.0,53.0,2368.0
Charlottenburg,64.2,2.0,2018.0,1.0,0.0,0.0,1.0,4.0,308.0,1180.0
Friedrichshain,98.1,2.0,1955.0,5.0,1.0,0.0,0.0,3.0,285.0,1940.0
Westend,63.6,1.0,2001.0,1.0,1.0,0.0,1.0,5.0,394.0,1018.0
Wedding,64.2,2.0,1894.0,1.0,1.0,0.0,0.0,6.0,337.0,925.0
Tiergarten,51.5,1.0,2001.0,1.0,1.0,0.0,1.0,6.0,208.0,1096.0
Prenzlauer Berg,68.2,2.0,1955.0,1.0,1.0,0.0,0.0,5.0,209.0,976.0
Lichtenberg,73.8,2.0,1894.0,4.0,1.0,0.0,1.0,5.0,561.0,1002.0
Wedding,47.5,1.0,2018.0,4.0,1.0,0.0,1.0,4.0,320.0,838.0
Lichtenberg,61.8,2.0,2018.0,4.0,1.0,0.0,1.0,5.0,27.0,876.0
Schöneberg,50.9,2.0,1894.0,5.0,1.0,0.0,0.0,5.0,225.0,701.0
Westend,150.0,4.0,2018.0,0.0,1.0,0.0,1.0,4.0,242.0,2324.0
Charlottenburg,62.7,2.0,1894.0,3.0,0.0,0.0,1.0,4.0,241.0,1128.0
Lichtenberg,120.6,3.0,1955.0,0.0,1.0,0.0,0.0,8.0,505.0,1321.0
Charlottenburg,60.1,1.0,2018.0,6.0,1.0,0.0,1.0,5.0,184.0,1102.0
Wedding,72.1,2.0,1894.0,3.0,0.0,0.0,1.0,6.0,359.0,891.0
Prenzlauer Berg,38.3,1.0,1955.0,4.0,1.0,0.0,0.0,1.0,847.0,658.0
Schöneberg,54.4,1.0,2001.0,3.0,1.0,0.0,,4.0,643.0,1106.0
Wedding,70.7,2.0,1894.0,2.0,0.0,0.0,1.0,,170.0,1094.0
Schöneberg,122.6,3.0,1955.0,4.0,1.0,0.0,0.0,8.0,327.0,1552.0
Lichtenberg,71.0,2.0,1894.0,5.0,1.0,0.0,0.0,4.0,11.0,1002.0
Prenzlauer Berg,113.1,3.0,2001.0,1.0,0.0,0.0,1.0,4.0,451.0,2158.0
Westend,84.0,2.0,1894.0,5.0,0.0,0.0,1.0,8.0,96.0,936.0
Charlottenburg,124.6,3.0,1894.0,4.0,1.0,0.0,1.0,5.0,294.0,2286.0
Prenzlauer Berg,63.5,1.0,2001.0,0.0,1.0,0.0,1.0,5.0,264.0,1050.0
Prenzlauer Berg,150.0,4.0,1894.0,5.0,,0.0,,6.0,621.0,2337.0
Friedrichshain,53.5,1.0,1955.0,1.0,0.0,0.0,0.0,5.0,361.0,915.0
Friedrichshain,47.8,2.0,2001.0,4.0,1.0,0.0,1.0,8.0,263.0,812.0
Westend,40.1,1.0,2001.0,0.0,1.0,0.0,1.0,3.0,473.0,726.0
Westend,150.0,4.0,1894.0,1.0,1.0,0.0,0.0,7.0,690.0,2137.0
Westend,90.2,2.0,2018.0,4.0,0.0,1.0,1.0,4.0,18.0,1450.0
Tiergarten,56.9,1.0,2001.0,4.0,1.0,0.0,1.0,7.0,179.0,993.0
Charlottenburg,107.1,3.0,1955.0,,1.0,0.0,1.0,7.0,864.0,1662.0
Mitte,85.6,2.0,2001.0,2.0,1.0,0.0,1.0,7.0,1148.0,1655.0
Wedding,142.7,3.0,2001.0,5.0,0.0,,1.0,7.0,150.0,1827.0
Lichtenberg,,1.0,2001.0,0.0,1.0,1.0,1.0,6.0,554.0,501.0
Mitte,58.5,2.0,1955.0,5.0,0.0,0.0,1.0,3.0,150.0,1101.0
Westend,54.0,1.0,2001.0,2.0,1.0,0.0,0.0,2.0,115.0,982.0
Friedrichshain,29.5,1.0,2018.0,4.0,1.0,0.0,1.0,5.0,271.0,618.0
Charlottenburg,99.3,3.0,1955.0,5.0,1.0,0.0,,5.0,600.0,1632.0
Friedrichshain,58.3,1.0,2001.0,1.0,1.0,0.0,1.0,,245.0,1161.0
Charlottenburg,87.4,2.0,2001.0,2.0,1.0,0.0,1.0,6.0,594.0,1557.0
Westend,,4.0,2018.0,5.0,0.0,0.0,1.0,6.0,633.0,2362.0
Lichtenberg,56.4,1.0,2018.0,6.0,1.0,0.0,,8.0,202.0,685.0
Mitte,54.9,1.0,1894.0,1.0,0.0,0.0,0.0,5.0,197.0,915.0
Schöneberg,68.2,2.0,1894.0,3.0,1.0,1.0,1.0,7.0,250.0,1263.0
Wedding,96.5,3.0,1955.0,1.0,1.0,0.0,1.0,6.0,302.0,1065.0
Lichtenberg,51.8,1.0,1955.0,3.0,1.0,0.0,0.0,8.0,275.0,523.0
Westend,,1.0,1955.0,2.0,1.0,0.0,1.0,7.0,324.0,631.0
Mitte,99.2,2.0,2001.0,0.0,1.0,0.0,1.0,4.0,214.0,2016.0
Westend,75.6,2.0,2018.0,6.0,0.0,0.0,1.0,1.0,105.0,1530.0
Charlottenburg,28.7,1.0,1955.0,3.0,0.0,0.0,,8.0,999.0,374.0
Lichtenberg,39.8,,2001.0,3.0,0.0,0.0,1.0,6.0,178.0,470.0
Prenzlauer Berg,118.5,3.0,1894.0,0.0,0.0,0.0,1.0,7.0,59.0,1823.0
Wedding,76.3,2.0,1955.0,0.0,1.0,0.0,0.0,7.0,499.0,802.0
Tiergarten,47.9,1.0,1894.0,2.0,1.0,0.0,0.0,6.0,124.0,1073.0
Prenzlauer Berg,60.7,1.0,1955.0,3.0,1.0,0.0,1.0,6.0,464.0,909.0
Lichtenberg,65.3,1.0,1955.0,1.0,0.0,0.0,0.0,8.0,172.0,587.0
Westend,87.2,2.0,2001.0,5.0,1.0,0.0,1.0,8.0,1128.0,1189.0
Prenzlauer Berg,37.8,1.0,2001.0,2.0,1.0,0.0,1.0,5.0,765.0,629.0
Lichtenberg,46.4,1.0,1955.0,,0.0,0.0,0.0,2.0,259.0,594.0
Lichtenberg,72.5,1.0,1894.0,3.0,1.0,0.0,0.0,2.0,433.0,1029.0
Charlottenburg,62.5,2.0,1894.0,1.0,0.0,0.0,0.0,5.0,372.0,973.0
Schöneberg,81.7,2.0,2018.0,0.0,1.0,,1.0,,166.0,1306.0
Prenzlauer Berg,39.7,1.0,2018.0,0.0,0.0,0.0,1.0,7.0,486.0,802.0
Westend,75.0,2.0,1955.0,1.0,0.0,0.0,0.0,5.0,322.0,939.0
Charlottenburg,100.6,3.0,1894.0,3.0,1.0,0.0,0.0,4.0,357.0,1743.0
Mitte,79.0,2.0,1955.0,5.0,1.0,0.0,0.0,5.0,458.0,1239.0
Lichtenberg,68.7,2.0,2001.0,1.0,1.0,0.0,1.0,7.0,281.0,879.0
Lichtenberg,62.6,,1955.0,0.0,1.0,0.0,1.0,6.0,,667.0
Wedding,46.5,1.0,1894.0,1.0,1.0,0.0,1.0,3.0,433.0,642.0
Lichtenberg,63.2,1.0,1955.0,1.0,1.0,1.0,0.0,5.0,517.0,769.0
Wedding,107.6,3.0,1894.0,1.0,1.0,0.0,0.0,5.0,519.0,1433.0
Wedding,62.0,1.0,1955.0,1.0,1.0,0.0,0.0,5.0,527.0,724.0
Wedding,45.5,1.0,1894.0,5.0,1.0,0.0,1.0,7.0,394.0,532.0
Prenzlauer Berg,53.4,1.0,2001.0,2.0,0.0,0.0,1.0,8.0,63.0,767.0
Prenzlauer Berg,70.4,1.0,1955.0,3.0,1.0,0.0,1.0,3.0,1162.0,1130.0
Mitte,56.0,2.0,1894.0,4.0,1.0,0.0,0.0,4.0,514.0,1020.0
Westend,78.9,2.0,1955.0,0.0,1.0,0.0,0.0,5.0,225.0,1037.0
Charlottenburg,80.1,2.0,1955.0,1.0,1.0,0.0,0.0,4.0,568.0,1505.0
Mitte,92.8,2.0,2001.0,2.0,0.0,0.0,1.0,5.0,112.0,1922.0
Schöneberg,114.9,3.0,2018.0,3.0,1.0,0.0,1.0,2.0,466.0,2783.0
Prenzlauer Berg,96.8,3.0,1894.0,0.0,0.0,0.0,1.0,2.0,244.0,1732.0
Mitte,44.7,1.0,2018.0,4.0,1.0,0.0,0.0,7.0,118.0,954.0
Wedding,45.3,1.0,2001.0,2.0,0.0,0.0,1.0,3.0,116.0,698.0
Lichtenberg,63.1,1.0,2001.0,2.0,0.0,0.0,1.0,7.0,416.0,806.0
Friedrichshain,54.3,1.0,1955.0,3.0,0.0,0.0,,4.0,452.0,928.0
Tiergarten,41.2,1.0,,5.0,1.0,0.0,1.0,4.0,140.0,805.0
Charlottenburg,54.5,1.0,1894.0,5.0,1.0,0.0,0.0,3.0,246.0,1069.0
Wedding,53.8,1.0,2018.0,6.0,0.0,0.0,1.0,1.0,387.0,1002.0
Wedding,,1.0,2001.0,2.0,1.0,0.0,1.0,5.0,199.0,630.0
Friedrichshain,57.3,1.0,1955.0,0.0,1.0,0.0,0.0,7.0,1035.0,844.0
Wedding,104.1,2.0,1955.0,1.0,1.0,0.0,1.0,8.0,420.0,1177.0
Friedrichshain,70.4,2.0,1894.0,2.0,1.0,0.0,0.0,2.0,281.0,1485.0
Prenzlauer Berg,150.0,3.0,1894.0,1.0,1.0,0.0,1.0,2.0,628.0,2974.0
Lichtenberg,69.6,2.0,2001.0,1.0,1.0,0.0,1.0,3.0,445.0,979.0
Mitte,57.9,1.0,1955.0,0.0,1.0,1.0,0.0,7.0,389.0,942.0
Friedrichshain,65.1,2.0,2001.0,1.0,1.0,,,4.0,425.0,1319.0
Prenzlauer Berg,72.0,1.0,2001.0,4.0,1.0,0.0,1.0,4.0,523.0,1317.0
Westend,77.4,2.0,2001.0,3.0,0.0,0.0,1.0,7.0,184.0,995.0
Lichtenberg,149.2,4.0,2001.0,0.0,1.0,0.0,1.0,7.0,47.0,1970.0
Lichtenberg,46.4,2.0,1894.0,3.0,0.0,0.0,0.0,6.0,664.0,554.0
Tiergarten,91.7,2.0,2001.0,5.0,1.0,0.0,1.0,4.0,323.0,2177.0
Friedrichshain,70.6,2.0,2001.0,2.0,1.0,0.0,1.0,5.0,213.0,1591.0
Wedding,34.7,1.0,1894.0,1.0,0.0,0.0,0.0,4.0,148.0,485.0
Charlottenburg,,2.0,1894.0,1.0,0.0,0.0,1.0,6.0,131.0,1549.0
Lichtenberg,107.9,3.0,1894.0,2.0,0.0,0.0,0.0,7.0,349.0,1217.0
Westend,46.1,1.0,1894.0,1.0,0.0,0.0,0.0,3.0,300.0,681.0
Friedrichshain,64.8,2.0,1955.0,5.0,0.0,0.0,0.0,7.0,634.0,860.0
Wedding,32.6,1.0,1894.0,5.0,0.0,1.0,0.0,5.0,460.0,458.0
Friedrichshain,39.3,1.0,2001.0,2.0,0.0,0.0,0.0,7.0,517.0,544.0
Prenzlauer Berg,98.8,2.0,1894.0,5.0,0.0,1.0,0.0,2.0,612.0,1951.0
Schöneberg,53.9,1.0,1894.0,5.0,1.0,0.0,0.0,5.0,363.0,873.0
Schöneberg,41.7,1.0,1894.0,,1.0,0.0,1.0,1.0,834.0,785.0
Wedding,71.2,2.0,1894.0,2.0,1.0,0.0,0.0,6.0,176.0,902.0
Westend,52.7,1.0,2018.0,4.0,1.0,0.0,0.0,2.0,603.0,905.0
Lichtenberg,53.8,2.0,1894.0,2.0,0.0,0.0,0.0,5.0,46.0,725.0
Lichtenberg,87.4,3.0,1894.0,2.0,1.0,0.0,1.0,7.0,49.0,1007.0
Schöneberg,40.8,1.0,1894.0,2.0,1.0,0.0,0.0,6.0,109.0,576.0
Friedrichshain,45.3,1.0,1955.0,4.0,0.0,0.0,0.0,6.0,282.0,708.0
Wedding,69.1,1.0,2001.0,2.0,1.0,0.0,1.0,6.0,40.0,954.0
Lichtenberg,95.8,3.0,2001.0,4.0,0.0,0.0,0.0,6.0,275.0,1143.0
Charlottenburg,106.7,3.0,1955.0,1.0,1.0,0.0,0.0,6.0,223.0,1515.0
Prenzlauer Berg,49.8,1.0,2001.0,6.0,1.0,0.0,1.0,5.0,1095.0,884.0
Prenzlauer Berg,94.6,2.0,,0.0,1.0,0.0,0.0,1.0,83.0,1830.0
Tiergarten,47.5,1.0,2001.0,0.0,1.0,0.0,1.0,5.0,338.0,1096.0
Westend,134.9,4.0,1955.0,0.0,1.0,0.0,0.0,2.0,453.0,1974.0
Charlottenburg,41.3,1.0,1894.0,2.0,1.0,0.0,0.0,5.0,797.0,749.0
Wedding,110.6,3.0,2001.0,4.0,1.0,0.0,1.0,5.0,509.0,1590.0
Wedding,50.0,2.0,2001.0,6.0,1.0,0.0,1.0,4.0,670.0,771.0
Wedding,145.4,3.0,1955.0,2.0,0.0,0.0,1.0,7.0,374.0,1584.0
Prenzlauer Berg,82.3,2.0,2018.0,1.0,1.0,0.0,1.0,6.0,160.0,1593.0
Charlottenburg,43.3,1.0,2018.0,2.0,1.0,0.0,1.0,5.0,75.0,843.0
Wedding,52.7,2.0,1894.0,0.0,1.0,0.0,0.0,8.0,541.0,560.0
Wedding,88.8,3.0,2001.0,3.0,0.0,0.0,1.0,4.0,215.0,1373.0
Prenzlauer Berg,99.0,2.0,2001.0,5.0,0.0,0.0,1.0,4.0,33.0,1975.0
Lichtenberg,63.2,2.0,1955.0,0.0,0.0,0.0,0.0,4.0,232.0,675.0
Friedrichshain,,1.0,1955.0,4.0,0.0,0.0,0.0,5.0,299.0,1059.0
Lichtenberg,88.0,2.0,2018.0,1.0,1.0,1.0,1.0,4.0,738.0,1414.0
Friedrichshain,68.5,2.0,2001.0,4.0,0.0,1.0,0.0,,249.0,1311.0
Friedrichshain,38.7,1.0,1955.0,4.0,1.0,0.0,1.0,4.0,300.0,689.0
Schöneberg,47.0,1.0,1894.0,4.0,0.0,0.0,0.0,5.0,304.0,907.0
Tiergarten,71.4,2.0,1955.0,4.0,1.0,1.0,1.0,5.0,593.0,1429.0
Tiergarten,105.7,3.0,2018.0,4.0,1.0,0.0,1.0,4.0,164.0,3009.0
Tiergarten,124.1,3.0,2001.0,1.0,0.0,0.0,1.0,6.0,410.0,2864.0
Prenzlauer Berg,88.8,2.0,1894.0,0.0,0.0,0.0,1.0,6.0,199.0,1436.0
Wedding,72.9,2.0,2018.0,2.0,0.0,0.0,1.0,7.0,,1007.0
